,ID,Title,Tool,Severity,Category,CWE,Related Document,Subcategory,Description,Secure Code Example,Insecure Code Example,Insecure Code Line
800,e84eaf4d-2f45-47b2-abe8-e581b06deb66,Ensure Administrative Boundaries Between Resources,Kubernetes,Info,Access Control,https://cwe.mitre.org/data/definitions/284.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/k8s/ensure_administrative_boundaries_between_resources,kubernetes-queries,"As a best practice, ensure that is made the correct use of namespaces to adequately administer your resources. Kubernetes Authorization plugins can also be used to create policies that segregate user access to namespaces.<br>
[Documentation](https://kubernetes.io/docs/concepts/overview/working-with-objects/namespaces/)",,"apiVersion: v1
kind: Pod
metadata:
  name: frontend
  namespace: cosmic-namespace
spec:
  containers:
  - name: app
    image: images.my-company.example/app:v4
    securityContext:
      allowPrivilegeEscalation: false
    resources:
      requests:
        memory: ""64Mi""
        cpu: ""250m""
      limits:
        memory: ""128Mi""
        cpu: ""500m""

  - name: log-aggregator
    image: images.my-company.example/log-aggregator:v6
    securityContext:
      allowPrivilegeEscalation: false
    resources:
      requests:
        memory: ""64Mi""
        cpu: ""250m""
      limits:
        memory: ""128Mi""
        cpu: ""500m""
---
apiVersion: v1
kind: Pod
metadata:
  name: frontend2
  namespace: cosmic-namespace
spec:
  containers:
  - name: app
    image: images.my-company.example/app:v4
    securityContext:
      allowPrivilegeEscalation: false
    resources:
      requests:
        memory: ""64Mi""
        cpu: ""250m""
      limits:
        memory: ""128Mi""
        cpu: ""500m""

  - name: log-aggregator
    image: images.my-company.example/log-aggregator:v6
    securityContext:
      allowPrivilegeEscalation: false
    resources:
      requests:
        memory: ""64Mi""
        cpu: ""250m""
      limits:
        memory: ""128Mi""
        cpu: ""500m""",[[5]]
801,ec18a0d3-0069-4a58-a7fb-fbfe0b4bbbe0,Kubelet Certificate Authority Not Set,Kubernetes,Medium,Secret Management,https://cwe.mitre.org/data/definitions/295.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/k8s/kubelet_certificate_authority_not_set,kubernetes-queries,"When using kube-apiserver command, the 'kubelet-certificate-authority' flag should be set<br>
[Documentation](https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/)","apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver""]
      args: [""--kubelet-certificate-authority=/path/to/any/cert/file.pem""]
  restartPolicy: OnFailure

apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver"",""--kubelet-certificate-authority=/path/to/any/cert/file.crt""]
      args: []
  restartPolicy: OnFailure","apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver""]
  restartPolicy: OnFailure",[[11]]
802,ed89b97d-04e9-4fd4-919f-ee5b27e555e9,Kubelet Streaming Connection Timeout Disabled,Kubernetes,Medium,Networking and Firewall,https://cwe.mitre.org/data/definitions/754.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/k8s/kubelet_streaming_connection_timeout_disabled,kubernetes-queries,"The flag --streaming-connection-idle-timeout should not be set to 0<br>
[Documentation](https://kubernetes.io/docs/tasks/inject-data-application/define-command-argument-container/)","apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: foo/bar
      command: [""kubelet""]
      args: [""""]
  restartPolicy: OnFailure

apiVersion: kubelet.config.k8s.io/v1beta1
kind: KubeletConfiguration
address: ""192.168.0.8""
port: 20250
serializeImagePulls: false
evictionHard:
    memory.available:  ""200Mi""","apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: foo/bar
      command: [""kubelet""]
      args: [""--streaming-connection-idle-timeout=0""]
  restartPolicy: OnFailure

apiVersion: kubelet.config.k8s.io/v1beta1
kind: KubeletConfiguration
address: ""192.168.0.8""
port: 20250
serializeImagePulls: false
evictionHard:
    memory.available:  ""200Mi""
streamingConnectionIdleTimeout: 0s","[[11], [8]]"
803,f1f4d8da-1ac4-47d0-b1aa-91e69d33f7d5,Authorization Mode Set To Always Allow,Kubernetes,High,Access Control,https://cwe.mitre.org/data/definitions/285.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/k8s/authorization_mode_set_to_always_allow,kubernetes-queries,"When using the kubelet command, the authorization-mode flag should not have 'AlwaysAllow' mode<br>
[Documentation](https://kubernetes.io/docs/tasks/inject-data-application/define-command-argument-container/)","apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver""]
      args: [""--authorization-mode=MyMode""]
  restartPolicy: OnFailure

apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver"", ""--authorization-mode=MyMode""]
  restartPolicy: OnFailure

apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: foo/bar
      command: [""kubelet""]
      args: [""--authorization-mode=MyMode""]
  restartPolicy: OnFailure","apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver""]
      args:
        [""--anonymous-auth=false"", ""--authorization-mode=MyMode,AlwaysAllow""]
  restartPolicy: OnFailure

apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver"", ""--authorization-mode=MyMode,AlwaysAllow""]
  restartPolicy: OnFailure

apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: foo/bar
      command: [""kubelet""]
      args:
        [""--anonymous-auth=false"", ""--authorization-mode=MyMode,AlwaysAllow""]
  restartPolicy: OnFailure","[[11], [11], [11]]"
804,f377b83e-bd07-4f48-a591-60c82b14a78b,Seccomp Profile Is Not Configured,Kubernetes,Medium,Insecure Configurations,https://cwe.mitre.org/data/definitions/665.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/k8s/seccomp_profile_is_not_configured,kubernetes-queries,"Containers should be configured with a secure Seccomp profile to restrict potentially dangerous syscalls<br>
[Documentation](https://kubernetes.io/docs/tutorials/security/seccomp/#create-pod-that-uses-the-container-runtime-default-seccomp-profile)","apiVersion: v1
kind: Pod
metadata:
  name: pod-test-1
  annotations:
    seccomp.security.alpha.kubernetes.io/defaultProfileName:  'runtime/default'
spec:
  containers:
  - name: foobar
    image: foo/bar:latest

apiVersion: apps/v1
kind: Deployment
metadata:
  name: securitydemo
  labels:
    app: web
spec:
  replicas: 2
  selector:
    matchLabels:
      app: web
  template:
    metadata:
      labels:
        app: web
    spec:
      securityContext:
        runAsUser: 19000
        seccompProfile:
            type: RuntimeDefault
      containers:
        - name: frontend
          image: nginx
          ports:
            - containerPort: 80
          securityContext:
            allowPrivilegeEscalation: false
        - name: echoserver
          image: k8s.gcr.io/echoserver:1.4
          ports:
            - containerPort: 8080
          securityContext:
            allowPrivilegeEscalation: false

apiVersion: apps/v1
kind: Deployment
metadata:
  name: securitydemo
  labels:
    app: web
spec:
  replicas: 2
  selector:
    matchLabels:
      app: web
  template:
    metadata:
      labels:
        app: web
    spec:
      securityContext:
        runAsUser: 19000
      containers:
        - name: frontend
          image: nginx
          ports:
            - containerPort: 80
          securityContext:
            allowPrivilegeEscalation: false
            seccompProfile:
                type: RuntimeDefault
        - name: echoserver
          image: k8s.gcr.io/echoserver:1.4
          ports:
            - containerPort: 8080
          securityContext:
            allowPrivilegeEscalation: false
            seccompProfile:
                type: RuntimeDefault","apiVersion: v1
kind: Pod
metadata:
  name: pod-test-1
spec:
  containers:
  - name: foobar
    image: foo/bar:latest
---
apiVersion: v1
kind: Pod
metadata:
  name: pod-test-2
  annotations:
    some-annotation: myannotation
spec:
  containers:
  - name: foobar
    image: foo/bar:latest
---
apiVersion: v1
kind: Pod
metadata:
  name: pod-test-3
  annotations:
    seccomp.security.alpha.kubernetes.io/defaultProfileName: 'rntim/dfl'
spec:
  containers:
  - name: foobar
    image: foo/bar:latest
---
apiVersion: batch/v1beta1
kind: CronJob
metadata:
  name: hello
spec:
  schedule: ""*/1 * * * *""
  jobTemplate:
    spec:
      template:
        metadata:
          annotations:
            seccomp.security.alpha.kubernetes.io/defaultProfileName: 'rntim/dfl'
        spec:
          containers:
          - name: hello
            image: busybox
            imagePullPolicy: IfNotPresent
            args:
            - /bin/sh
            - -c
            - date; echo Hello from the Kubernetes cluster
          restartPolicy: OnFailure

apiVersion: apps/v1
kind: Deployment
metadata:
  name: securitydemo
  labels:
    app: web
spec:
  replicas: 2
  selector:
    matchLabels:
      app: web
  template:
    metadata:
      labels:
        app: web
    spec:
      securityContext:
        runAsUser: 19000
      containers:
        - name: frontend
          image: nginx
          ports:
            - containerPort: 80
          securityContext:
            allowPrivilegeEscalation: false
        - name: echoserver
          image: k8s.gcr.io/echoserver:1.4
          ports:
            - containerPort: 8080
          securityContext:
            allowPrivilegeEscalation: false
            seccompProfile:
                type: RuntimeDefault

apiVersion: apps/v1
kind: Deployment
metadata:
  name: securitydemo
  labels:
    app: web
spec:
  replicas: 2
  selector:
    matchLabels:
      app: web
  template:
    metadata:
      labels:
        app: web
    spec:
      securityContext:
        runAsUser: 19000
      containers:
        - name: frontend
          image: nginx
          ports:
            - containerPort: 80
          securityContext:
            allowPrivilegeEscalation: false
        - name: echoserver
          image: k8s.gcr.io/echoserver:1.4
          ports:
            - containerPort: 8080
          securityContext:
            allowPrivilegeEscalation: false
            seccompProfile:
                type: Unconfined","[[43, 18, 26, 7], [24], [24, 33]]"
805,f922827f-aab6-447c-832a-e1ff63312bd3,Container Runs Unmasked,Kubernetes,High,Insecure Configurations,https://cwe.mitre.org/data/definitions/1188.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/k8s/container_runs_unmasked,kubernetes-queries,"Check if a container has full access (unmasked) to the host's /proc command, which would allow to retrieve sensitive information and possibly change the kernel parameters in runtime.<br>
[Documentation](https://kubernetes.io/docs/concepts/policy/pod-security-policy/#allowedprocmounttypes)","#this code is a correct code for which the query should not find any result
apiVersion: policy/v1beta1
kind: PodSecurityPolicy
metadata:
  annotations:
    kubernetes.io/description: 'restricted psp for all standard use-cases'
    seccomp.security.alpha.kubernetes.io/allowedProfileNames: docker/default
    seccomp.security.alpha.kubernetes.io/defaultProfileName: docker/default
  name: restricted
spec:
  allowPrivilegeEscalation: false                   # Disallow privilege escalation to any special capabilities
  allowedProcMountTypes:
    - Default                                       # Disallow full /proc mounts, only allow the ""default"" masked /proc
  fsGroup:                                          # disallow root fsGroups for volume mounts
    rule: MustRunAs
    ranges:
      - max: 65535
        min: 1
  hostIPC: false                                    # disallow sharing the host IPC namespace
  hostNetwork: false                                # disallow host networking
  hostPID: false                                    # disallow sharing the host process ID namespace
  hostPorts:                                        # disallow low host ports (this seems to only apply to eth0 on EKS)
    - max: 65535
      min: 1025
  privileged: false                                 # disallow privileged pods
  readOnlyRootFilesystem: true                      # change default from 'false' to 'true'
  requiredDropCapabilities:                         # Drop all privileges in the Linux kernel
    - AUDIT_CONTROL
    - CHOWN
  runAsGroup:                                       # disallow GID 0 for pods (block root group)
    rule: MustRunAs
    ranges:
      - max: 65535
        min: 1
  runAsUser:                                        # disallow UID 0 for pods
    rule: MustRunAsNonRoot
  seLinux:                                          # Harness for SELinux
    rule: RunAsAny
  supplementalGroups:                               # restrict supplemental GIDs to be non-zero (non-root)
    rule: MustRunAs
    ranges:
    - max: 65535
      min: 1
  volumes:                                          # allow only these volume types
  - configMap
  - downwardAPI
  - emptyDir
  - projected
  - secret","#this is a problematic code where the query should report a result(s)
apiVersion: policy/v1beta1
kind: PodSecurityPolicy
metadata:
  annotations:
    kubernetes.io/description: 'restricted psp for all standard use-cases'
    seccomp.security.alpha.kubernetes.io/allowedProfileNames: docker/default
    seccomp.security.alpha.kubernetes.io/defaultProfileName: docker/default
  name: restricted
spec:
  allowPrivilegeEscalation: false                   # Disallow privilege escalation to any special capabilities
  allowedProcMountTypes:
    - Unmasked
  fsGroup:                                          # disallow root fsGroups for volume mounts
    rule: MustRunAs
    ranges:
      - max: 65535
        min: 1
  hostIPC: false                                    # disallow sharing the host IPC namespace
  hostNetwork: false                                # disallow host networking
  hostPID: false                                    # disallow sharing the host process ID namespace
  hostPorts:                                        # disallow low host ports (this seems to only apply to eth0 on EKS)
    - max: 65535
      min: 1025
  privileged: false                                 # disallow privileged pods
  readOnlyRootFilesystem: true                      # change default from 'false' to 'true'
  requiredDropCapabilities:                         # Drop all privileges in the Linux kernel
    - AUDIT_CONTROL
    - CHOWN
  runAsGroup:                                       # disallow GID 0 for pods (block root group)
    rule: MustRunAs
    ranges:
      - max: 65535
        min: 1
  runAsUser:                                        # disallow UID 0 for pods
    rule: MustRunAsNonRoot
  seLinux:                                          # Harness for SELinux
    rule: RunAsAny
  supplementalGroups:                               # restrict supplemental GIDs to be non-zero (non-root)
    rule: MustRunAs
    ranges:
    - max: 65535
      min: 1
  volumes:                                          # allow only these volume types
  - configMap
  - downwardAPI
  - emptyDir
  - projected
  - secret",[[12]]
806,fa4def8c-1898-4a35-a139-7b76b1acdef0,Insecure Port Not Properly Set,Kubernetes,High,Networking and Firewall,https://cwe.mitre.org/data/definitions/665.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/k8s/insecure_port_not_properly_set,kubernetes-queries,"When using kube-apiserver command, the '--insecure-port' flag should be defined and set to 0<br>
[Documentation](https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/)","apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver"",""--insecure-port=0""]
  restartPolicy: OnFailure

apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver""]
      args: [""--insecure-port=0""]
  restartPolicy: OnFailure","apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver"", ""--insecure-port=1143""]
  restartPolicy: OnFailure

apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver""]
      args: []
  restartPolicy: OnFailure","[[11], [11]]"
807,fa750c81-93c2-4fab-9c6d-d3fd3ce3b89f,TSL Connection Certificate Not Setup,Kubernetes,Medium,Networking and Firewall,https://cwe.mitre.org/data/definitions/295.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/k8s/tls_connection_certificate_not_setup,kubernetes-queries,"TSL Connection Certificate files should be Setup<br>
[Documentation](https://kubernetes.io/docs/tasks/inject-data-application/define-command-argument-container/)","apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver""]
      args: [""--tls-cert-file=someFile.txt"",""--tls-private-key-file=someFile.txt""]
  restartPolicy: OnFailure

apiVersion: kubelet.config.k8s.io/v1beta1
kind: KubeletConfiguration
address: ""192.168.0.8""
port: 20250
serializeImagePulls: false
tlsCertFile: ""someFile.txt""
tlsPrivateKeyFile: ""someFile.txt""
evictionHard:
    memory.available:  ""200Mi""

apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: foo/bar
      command: [""kubelet""]
      args: []
  restartPolicy: OnFailure","apiVersion: v1
kind: Pod
metadata:
  name: command-demo
  labels:
    purpose: demonstrate-command
spec:
  containers:
    - name: command-demo-container
      image: gcr.io/google_containers/kube-apiserver-amd64:v1.6.0
      command: [""kube-apiserver""]
      args: []
  restartPolicy: OnFailure

apiVersion: kubelet.config.k8s.io/v1beta1
kind: KubeletConfiguration
address: ""192.168.0.8""
port: 20250
serializeImagePulls: false
evictionHard:
    memory.available:  ""200Mi""","[[11], [2]]"
808,00b78adf-b83f-419c-8ed8-c6018441dd3a,Pattern Undefined (v3),OpenAPI,Medium,Insecure Configurations,https://cwe.mitre.org/data/definitions/20.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/openAPI/general/pattern_undefined,openapi-queries,"String schema should have 'pattern' defined.<br>
[Documentation](https://swagger.io/specification/#schema-object)","swagger: ""2.0""
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        ""200"":
          description: 200 response
          schema:
            type: object
            discriminator: petType
            additionalProperties: false
            properties:
              code:
                type: string
                maxLength: 15
                enum:
                  - brown
                  - grey
                  - black
                  - white
              message:
                type: string
                format: date
              extra:
                type: string
                format: date-time","openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        ""200"":
          description: 200 response
          content:
            application/json:
              examples:
                foo:
                  value:
                    versions:
                      - status: CURRENT
                        updated: ""2011-01-21T11:33:21Z""
                        id: v2.0
                        links:
                          - href: http://127.0.0.1:8774/v2/
                            rel: self
components:
  schemas:
    GeneralError:
      type: object
      discriminator:
        propertyName: petType
      additionalProperties: false
      properties:
        code:
          type: string
          maxLength: 15
          format: int32
        message:
          type: string
          maxLength: 15
      required:
        - petType
  requestBodies:
    NewItem:
      description: A JSON object containing item data
      required: true
      content:
        multipart/form-data:
          schema:
            $ref: ""#/components/schemas/GeneralError""","[[49, 34, 38]]"
809,013bdb4b-9246-4248-b0c3-7fb0fee42a29,Required Property With Default Value (v3),OpenAPI,Info,Best Practices,https://cwe.mitre.org/data/definitions/710.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/openAPI/general/required_property_default_value,openapi-queries,"Required properties receive value from requests, which makes unnecessary declare a default value<br>
[Documentation](https://swagger.io/specification/#schema-object)","openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        '200':
          ""$ref"": ""#/components/schemas/MyObject""
components:
  schemas:
    MyObject:
      type: object
      required:
      - id
      properties:
        id:
          type: string
        name:
          type: string
          default: guest","openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        '200':
          ""$ref"": ""#/components/schemas/MyObject""
components:
  schemas:
    MyObject:
      type: object
      required:
      - id
      properties:
        id:
          type: string
          default: 4056684e4e1347579362617ad82e5b4e
        name:
          type: string
          default: guest","[[12, 22]]"
810,015eac96-6313-43c0-84e5-81b1374fa637,Schema JSON Reference Does Not Exist (v3),OpenAPI,Info,Structure and Semantics,https://cwe.mitre.org/data/definitions/20.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/openAPI/3.0/json_reference_does_not_exists_schema,openapi-queries,"Schema reference should exist on components field<br>
[Documentation](https://swagger.io/specification/#components-object)","openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        '200':
          ""$ref"": ""#/components/schemas/MyObject""
components:
  schemas:
    MyObject:
      type: object
      properties:
        id:
          type: string
        name:
          type: string","---
openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        '200':
          ""$ref"": ""#/components/schemas/MyWrongObject""
components:
  schemas:
    MyObject:
      type: object
      properties:
        id:
          type: string
        name:
          type: string",[[13]]
811,0220e1c5-65d1-49dd-b7c2-cef6d6cb5283,Schema Object Incorrect Ref (v2),OpenAPI,Info,Structure and Semantics,https://cwe.mitre.org/data/definitions/20.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/openAPI/2.0/schema_object_incorrect_ref,openapi-queries,"Schema Object reference must always point to '#/definitions'<br>
[Documentation](https://swagger.io/specification/v2/#schema-object)","swagger: '2.0'
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        '200':
          ""$ref"": ""#/responses/Success""
      parameters:
      - ""$ref"": ""#/parameters/limitParam""
responses:
  Success:
    description: An array with users
    schema:
      ""$ref"": ""#/definitions/User""
parameters:
  limitParam:
    name: limit
    in: body
    description: max records to return
    required: true
    schema:
      type: integer
definitions:
  User:
    type: object
    required:
    - id
    - name
    properties:
      id:
        type: integer
        format: int64
      name:
        type: string","swagger: '2.0'
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        '200':
          ""$ref"": ""#/responses/Success""
      parameters:
      - ""$ref"": ""#/parameters/limitParam""
responses:
  Success:
    description: An array with users
    schema:
      ""$ref"": ""#/responses/Success""
parameters:
  limitParam:
    name: limit
    in: body
    description: max records to return
    required: true
    schema:
      type: integer
definitions:
  User:
    type: object
    required:
    - id
    - name
    properties:
      id:
        type: integer
        format: int64
      name:
        type: string",[[19]]
812,03856cb2-e46c-4daf-bfbf-214ec93c882b,Schema Enum Invalid (v3),OpenAPI,Info,Structure and Semantics,https://cwe.mitre.org/data/definitions/20.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/openAPI/general/schema_enum_invalid,openapi-queries,"The field 'enum' of Schema Object should be consistent with the schema's type<br>
[Documentation](https://swagger.io/specification/#schema-object)","openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        ""201"":
          description: 201 response
          content:
            ""text/html"":
              schema:
                type: number
                enum:
                  - 1
                  - 2
                  - 3
                  - 4
                  - 5","openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        ""201"":
          description: 201 response
          content:
            ""text/html"":
              schema:
                type: number
                enum:
                  - black",[[18]]
813,05505192-ba2c-4a81-9b25-dcdbcc973746,Parameter Objects Headers With Duplicated Name (v3),OpenAPI,Info,Structure and Semantics,https://cwe.mitre.org/data/definitions/665.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/openAPI/general/parameter_objects_headers_dup_name,openapi-queries,"Parameter Objects should not have duplicate names for 'header' location, since HTTP headers are not case sensitive.<br>
[Documentation](https://swagger.io/specification/#parameter-object)","openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        ""200"":
          description: 200 response
          content:
            application/json:
              examples:
                foo:
                  value:
                    versions:
                      - status: CURRENT
                        updated: ""2011-01-21T11:33:21Z""
                        id: v2.0
                        links:
                          - href: http://127.0.0.1:8774/v2/
                            rel: self
    parameters:
      - name: token
        in: header
        description: token to be passed as a header
        required: true
        schema:
          type: array
          items:
            type: integer
            format: int64
        style: simple
      - name: username
        in: header
        description: username to fetch
        required: true
        schema:
          type: string","openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      parameters:
        - name: id
          in: header
          description: id to be passed as a header
          required: true
          schema:
            type: array
            items:
              type: integer
              format: int64
          style: simple
        - name: ID
          in: header
          description: ID to fetch
          required: true
          schema:
            type: string
      responses:
        ""200"":
          description: 200 response
          content:
            application/json:
              examples:
                foo:
                  value:
                    versions:
                      - status: CURRENT
                        updated: ""2011-01-21T11:33:21Z""
                        id: v2.0
                        links:
                          - href: http://127.0.0.1:8774/v2/
                            rel: self
    parameters:
      - name: token
        in: header
        description: token to be passed as a header
        required: true
        schema:
          type: array
          items:
            type: integer
            format: int64
        style: simple
      - name: Token
        in: header
        description: token to fetch
        required: true
        schema:
          type: string","[[11, 21, 43, 53]]"
814,06764426-3c56-407e-981f-caa25db1c149,Security Scheme HTTP Unknown Scheme,OpenAPI,Medium,Access Control,https://cwe.mitre.org/data/definitions/284.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/openAPI/3.0/security_schemes_http_unknown_scheme,openapi-queries,"Security Scheme HTTP scheme should be registered in the IANA Authentication Scheme registry<br>
[Documentation](https://swagger.io/specification/#security-scheme-object)","openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        ""200"":
          description: 200 response
          content:
            application/json:
              examples:
                foo:
                  value:
                    versions:
                      - status: CURRENT
                        updated: ""2011-01-21T11:33:21Z""
                        id: v2.0
                        links:
                          - href: http://127.0.0.1:8774/v2/
                            rel: self
components:
  securitySchemes:
    api_key:
      type: apiKey
      name: api_key
      in: header
    petstore_auth:
      type: http
      scheme: basic","openapi: 3.0.0
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        ""200"":
          description: 200 response
          content:
            application/json:
              examples:
                foo:
                  value:
                    versions:
                      - status: CURRENT
                        updated: ""2011-01-21T11:33:21Z""
                        id: v2.0
                        links:
                          - href: http://127.0.0.1:8774/v2/
                            rel: self
components:
  securitySchemes:
    api_key:
      type: apiKey
      name: api_key
      in: header
    petstore_auth:
      type: http
      scheme: test",[[33]]
815,0b76d993-ee52-43e0-8b39-3787d2ddabf1,Global Responses Definition Not Being Used,OpenAPI,Info,Best Practices,https://cwe.mitre.org/data/definitions/710.html,https://github.com/Checkmarx/kics/tree/master/assets/queries/openAPI/2.0/unused_response_definition,openapi-queries,"All global responses definitions should be in use<br>
[Documentation](https://swagger.io/specification/v2/#responsesDefinitionsObject)","swagger: ""2.0""
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        ""200"":
          $ref: ""#/responses/Success""
      parameters:
        - name: limit2
          in: body
          description: max records to return
          required: true
          schema:
            type: string
          desc:
            type: string
responses:
  Success:
    description: ""200 response""","swagger: ""2.0""
info:
  title: Simple API Overview
  version: 1.0.0
paths:
  ""/"":
    get:
      operationId: listVersionsv2
      summary: List API versions
      responses:
        ""200"":
          $ref: ""#/responses/Success""
      parameters:
        - name: limit2
          in: body
          description: max records to return
          required: true
          schema:
            type: string
          desc:
            type: string
responses:
  Success:
    description: ""200 response""
  IllegalInput:
    description: Illegal input for operation.
  GeneralError:
    description: General Error","[[25, 27]]"
