Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
Terrascan,AC_AZURE_0286,Ensure SSH (Tcp:22) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0287,Ensure SSH (Tcp:22) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0342,Ensure that RDP access is restricted from the internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0357,Ensure that request initiated from all ports (*) for all destination ports (*) is restricted from the internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0421,Ensure server is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0422,Ensure VNC Server (Tcp:5900) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0423,Ensure VNC Server (Tcp:5900) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0424,Ensure VNC Server (Tcp:5900) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0425,Ensure VNC Listener (Tcp:5500) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0426,Ensure VNC Listener (Tcp:5500) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0427,Ensure VNC Listener (Tcp:5500) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0428,Ensure Telnet (Tcp:23) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0429,Ensure Telnet (Tcp:23) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0430,Ensure Telnet (Tcp:23) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0431,Ensure SaltStack Master (Tcp:4506) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0432,Ensure SaltStack Master (Tcp:4506) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0433,Ensure SaltStack Master (Tcp:4506) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0434,Ensure SaltStack Master (Tcp:4505) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0435,Ensure SaltStack Master (Tcp:4505) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0436,Ensure SaltStack Master (Tcp:4505) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0437,Ensure SQL Server Analysis (Tcp:2383) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0438,Ensure SQL Server Analysis (Tcp:2383) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0439,Ensure SQL Server Analysis (Tcp:2383) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0440,Ensure SQL Server Analysis (Tcp:2382) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0441,Ensure SQL Server Analysis (Tcp:2382) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0442,Ensure SQL Server Analysis (Tcp:2382) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0443,Ensure SNMP (Udp:161) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0444,Ensure SNMP (Udp:161) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0445,Ensure SNMP (Udp:161) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0446,Ensure SMTP (Tcp:25) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0447,Ensure SMTP (Tcp:25) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0448,Ensure SMTP (Tcp:25) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0449,Ensure Puppet Master (Tcp:8140) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0450,Ensure Puppet Master (Tcp:8140) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0451,Ensure Puppet Master (Tcp:8140) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0452,Ensure Prevalent known internal port (Tcp:3000) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0453,Ensure Prevalent known internal port (Tcp:3000) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0454,Ensure Prevalent known internal port (Tcp:3000) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0455,Ensure PostgreSQL (Udp:5432) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0456,Ensure PostgreSQL (Udp:5432) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0457,Ensure PostgreSQL (Udp:5432) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0458,Ensure PostgreSQL (Tcp:5432) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0459,Ensure PostgreSQL (Tcp:5432) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0460,Ensure PostgreSQL (Tcp:5432) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0461,Ensure POP3 (Tcp:110) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0462,Ensure POP3 (Tcp:110) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0463,Ensure POP3 (Tcp:110) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0464,Ensure Oracle DB SSL (Udp:2484) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0465,Ensure Oracle DB SSL (Udp:2484) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0466,Ensure Oracle DB SSL (Udp:2484) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0467,Ensure Oracle DB SSL (Tcp:2484) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0468,Ensure Oracle DB SSL (Tcp:2484) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0469,Ensure Oracle DB SSL (Tcp:2484) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0470,Ensure NetBIOS Session Service (Udp:139) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0471,Ensure NetBIOS Session Service (Udp:139) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0472,Ensure NetBIOS Session Service (Udp:139) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0473,Ensure NetBIOS Session Service (Tcp:139) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0474,Ensure NetBIOS Session Service (Tcp:139) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0475,Ensure NetBIOS Session Service (Tcp:139) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0476,Ensure NetBIOS Datagram Service (Udp:138) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0477,Ensure NetBIOS Datagram Service (Udp:138) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0478,Ensure NetBIOS Datagram Service (Udp:138) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0479,Ensure NetBIOS Datagram Service (Tcp:138) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0480,Ensure NetBIOS Datagram Service (Tcp:138) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0481,Ensure NetBIOS Datagram Service (Tcp:138) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0482,Ensure NetBIOS Name Service (Udp:137) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0483,Ensure NetBIOS Name Service (Udp:137) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0484,Ensure NetBIOS Name Service (Udp:137) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0485,Ensure NetBIOS Name Service (Tcp:137) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0486,Ensure NetBIOS Name Service (Tcp:137) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0487,Ensure NetBIOS Name Service (Tcp:137) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0488,Ensure MySQL (Tcp:3306) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0489,Ensure MySQL (Tcp:3306) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0490,Ensure MySQL (Tcp:3306) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0491,Ensure Mongo Web Portal (Tcp:27018) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0492,Ensure Mongo Web Portal (Tcp:27018) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0493,Ensure Mongo Web Portal (Tcp:27018) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0494,Ensure Microsoft-DS (Tcp:445) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0495,Ensure Microsoft-DS (Tcp:445) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0496,Ensure Microsoft-DS (Tcp:445) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0497,Ensure Memcached SSL (Udp:11215) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0498,Ensure Memcached SSL (Udp:11215) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0499,Ensure Memcached SSL (Udp:11215) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0500,Ensure Memcached SSL (Udp:11214) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0501,Ensure Memcached SSL (Udp:11214) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0502,Ensure Memcached SSL (Udp:11214) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0503,Ensure Memcached SSL (Tcp:11215) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0504,Ensure Memcached SSL (Tcp:11215) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0505,Ensure Memcached SSL (Tcp:11215) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0506,Ensure Memcached SSL (Tcp:11214) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0507,Ensure Memcached SSL (Tcp:11214) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0508,Ensure Memcached SSL (Tcp:11214) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0509,Ensure MSSQL Server (Tcp:1433) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0510,Ensure MSSQL Server (Tcp:1433) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0511,Ensure MSSQL Server (Tcp:1433) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0512,Ensure MSSQL Debugger (Tcp:135) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0513,Ensure MSSQL Debugger (Tcp:135) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0514,Ensure MSSQL Debugger (Tcp:135) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0515,Ensure MSSQL Browser (Udp:1434) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0516,Ensure MSSQL Browser (Udp:1434) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0517,Ensure MSSQL Browser (Udp:1434) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0518,Ensure MSSQL Admin (Tcp:1434) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0519,Ensure MSSQL Admin (Tcp:1434) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0520,Ensure MSSQL Admin (Tcp:1434) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0521,Ensure LDAP SSL (Tcp:636) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0522,Ensure LDAP SSL (Tcp:636) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0523,Ensure LDAP SSL (Tcp:636) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0524,Ensure Known internal web port (Tcp:8080) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0525,Ensure Known internal web port (Tcp:8080) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0526,Ensure Known internal web port (Tcp:8080) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0527,Ensure Known internal web port (Tcp:8000) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0528,Ensure Known internal web port (Tcp:8000) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0529,Ensure Known internal web port (Tcp:8000) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0530,Ensure Hadoop Name Node (Tcp:9000) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0531,Ensure Hadoop Name Node (Tcp:9000) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0532,Ensure Hadoop Name Node (Tcp:9000) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0533,Ensure DNS (Udp:53) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0534,Ensure DNS (Udp:53) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0535,Ensure DNS (Udp:53) is not exposed to entire internet for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0536,Ensure Cassandra OpsCenter (Tcp:61621) is not exposed to private hosts more than 32 for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0537,Ensure Cassandra OpsCenter (Tcp:61621) is not exposed to public for Azure Network Security Rule,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0418,"Enable Network Watcher for Azure subscriptions. Network diagnostic and visualization tools available with Network Watcher help users understand, diagnose, and gain insights to the network in Azure.",NaN,Terraform,Logging and Monitoring,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0419,Ensure that Network Security Group Flow Log retention period is 'greater than 90 days' for Azure Network Watcher Flow Log,NaN,Terraform,Resilience,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0414,Ensure server parameter 'connection_throttling' is set to 'ON' for PostgreSQL Database Server,NaN,Terraform,Logging and Monitoring,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0413,Ensure server parameter 'log_connections' is set to 'ON' for PostgreSQL Database Server,NaN,Terraform,Logging and Monitoring,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0412,Ensure server parameter 'log_disconnections' is set to 'ON' for PostgreSQL Database Server,NaN,Terraform,Logging and Monitoring,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0411,Ensure server parameter 'log_duration' is set to 'ON' for PostgreSQL Database Server,NaN,Terraform,Logging and Monitoring,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0410,Ensure server parameter 'log_retention_days' is greater than 3 days for PostgreSQL Database Server,NaN,Terraform,Logging and Monitoring,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0409,Ensure server parameter 'log_checkpoints' is set to 'ON' for PostgreSQL Database Server,NaN,Terraform,Logging and Monitoring,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0407,Ensure that Geo Redundant Backups is enabled on PostgreSQL,NaN,Terraform,Resilience,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0408,Ensure 'Enforce SSL connection' is set to 'ENABLED' for PostgreSQL Database Server,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0394,Ensure that the Redis Cache accepts only SSL connections,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0393,"Ensure that Redis is updated regularly with security and operational updates.

Note this feature is only available to Premium tier Redis Caches.",NaN,Terraform,Security Best Practices,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0390,Ensure there are no firewall rules allowing Redis Cache access for a large number of source IPs,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0392,Ensure there are no firewall rules allowing unrestricted access to Redis from the Internet,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0391,Ensure there are no firewall rules allowing unrestricted access to Redis from other Azure sources,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0389,Ensure that Azure Resource Group has resource lock enabled,NaN,Terraform,Identity and Access Management,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0388,Ensure that there are no guest users,NaN,Terraform,Identity and Access Management,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0386,Ensure that 'Send email notification for high severity alerts' is set to 'On',NaN,Terraform,Logging and Monitoring,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0385,Ensure that standard pricing tiers are selected,NaN,Terraform,Security Best Practices,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0384,Avoid using names like 'Admin' for an Azure SQL Server Active Directory Administrator account,NaN,Terraform,Compliance Validation,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0383,Ensure that 'Threat Detection' is enabled for Azure SQL Database,NaN,Terraform,Logging and Monitoring,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0280,Restrict Azure SQL Server accessibility to a minimal address range,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0380,Ensure that no SQL Server allows ingress from 0.0.0.0/0 (ANY IP),NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0381,Ensure entire Azure infrastructure doesn't have access to Azure SQL ServerEnsure entire Azure infrastructure doesn't have access to Azure SQL Server,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0378,Ensure that Azure Active Directory Admin is configured for SQL Server,NaN,Terraform,Identity and Access Management,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0377,Avoid using names like 'Admin' for an Azure SQL Server admin account login,NaN,Terraform,Compliance Validation,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0375,Ensure that 'Auditing' Retention is 'greater than 90 days' for SQL servers.,NaN,Terraform,Compliance Validation,Azure,Low,NaN,NaN
Terrascan,AC_AZURE_0376,Ensure that 'Auditing' is set to 'On' for SQL servers,NaN,Terraform,Logging and Monitoring,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0373,Ensure that 'Secure transfer required' is enabled for Storage Accounts,NaN,Terraform,Data Protection,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0371,Ensure 'Trusted Microsoft Services' is enabled for Storage Account access,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0370,Ensure default network access rule for Storage Accounts is not open to public,NaN,Terraform,Infrastructure Security,Azure,High,NaN,NaN
Terrascan,AC_AZURE_0309,Ensure default network access rule for Storage Accounts is set to deny.,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_AZURE_0366,"Anonymous, public read access to a container and its blobs can be enabled in Azure Blob storage. This is only recommended if absolutely necessary.",NaN,Terraform,Identity and Access Management,Azure,High,NaN,NaN
