Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
Trivy,AZU-0011,The minimum TLS version for Storage Accounts should be TLS1_2,"Azure Storage currently supports three versions of the TLS protocol: 1.0, 1.1, and 1.2.
Azure Storage uses TLS 1.2 on public HTTPS endpoints, but TLS 1.0 and TLS 1.1 are still supported for backward compatibility.
This check will warn if the minimum TLS is not set to TLS1_2.
",Multiple(Rego),NaN,Azure,Critical,NaN,https://docs.microsoft.com/en-us/azure/storage/common/transport-layer-security-configure-minimum-version
Trivy,AZU-0034,"Synapse Workspace should have managed virtual network enabled, the default is disabled.","Synapse Workspace does not have managed virtual network enabled by default.

When you create your Azure Synapse workspace, you can choose to associate it to a Microsoft Azure Virtual Network. The Virtual Network associated with your workspace is managed by Azure Synapse. This Virtual Network is called a Managed workspace Virtual Network.

Managed private endpoints are private endpoints created in a Managed Virtual Network associated with your Azure Synapse workspace. Managed private endpoints establish a private link to Azure resources. You can only use private links in a workspace that has a Managed workspace Virtual Network.
",Multiple(Rego),NaN,Azure,Medium,NaN,"https://docs.microsoft.com/en-us/azure/synapse-analytics/security/synapse-workspace-managed-private-endpoints, https://docs.microsoft.com/en-us/azure/synapse-analytics/security/synapse-workspace-managed-vnet"
Trivy,CLDSTK-0001,No sensitive data stored in user_data,"When creating instances, user data can be used during the initial configuration. User data must not contain sensitive information
",Multiple(Rego),NaN,CloudStack,High,NaN,
Trivy,DIG-0008,Kubernetes clusters should be auto-upgraded to ensure that they always contain the latest security patches.,NaN,Multiple(Rego),NaN,DigitalOcean,Critical,NaN,https://docs.digitalocean.com/products/kubernetes/resources/best-practices/
Trivy,DIG-0002,The load balancer forwarding rule is using an insecure protocol as an entrypoint,"Plain HTTP is unencrypted and human-readable. This means that if a malicious actor was to eavesdrop on your connection, they would be able to see all of your data flowing back and forth.
You should use HTTPS, which is HTTP over an encrypted (TLS) connection, meaning eavesdroppers cannot read your traffic.
",Multiple(Rego),NaN,DigitalOcean,Critical,NaN,https://docs.digitalocean.com/products/networking/load-balancers/
Trivy,DIG-0005,The Kubernetes cluster does not enable surge upgrades,"While upgrading your cluster, workloads will temporarily be moved to new nodes. A small cost will follow, but as a bonus, you won't experience downtime.
",Multiple(Rego),NaN,DigitalOcean,Medium,NaN,https://docs.digitalocean.com/products/kubernetes/how-to/upgrade-cluster/#surge-upgrades
Trivy,DIG-0003,A firewall rule should not allow unrestricted egress to any IP address.,"Opening up ports to connect out to the public internet is generally to be avoided. You should restrict access to IP addresses or ranges that are explicitly required where possible.
",Multiple(Rego),NaN,DigitalOcean,Critical,NaN,https://docs.digitalocean.com/products/networking/firewalls/how-to/configure-rules/
Trivy,DIG-0001,A firewall rule should not allow unrestricted ingress from any IP address.,"Opening up ports to allow connections from the public internet is generally to be avoided. You should restrict access to IP addresses or ranges that are explicitly required where possible.
",Multiple(Rego),NaN,DigitalOcean,Critical,NaN,https://docs.digitalocean.com/products/networking/firewalls/how-to/configure-rules/
Trivy,DIG-0004,"SSH Keys are the preferred way to connect to your droplet, no keys are supplied","When working with a server, you’ll likely spend most of your time in a terminal session connected to your server through SSH. A more secure alternative to password-based logins, SSH keys use encryption to provide a secure way of logging into your server and are recommended for all users.
",Multiple(Rego),NaN,DigitalOcean,High,NaN,https://www.digitalocean.com/community/tutorials/understanding-the-ssh-encryption-and-connection-process
Trivy,DIG-0006,Spaces bucket or bucket object has public read acl set,"Space bucket and bucket object permissions should be set to deny public access unless explicitly required.
",Multiple(Rego),NaN,DigitalOcean,Critical,NaN,https://docs.digitalocean.com/reference/api/spaces-api/#access-control-lists-acls
Trivy,DIG-0009,Force destroy is enabled on Spaces bucket which is dangerous,"Enabling force destroy on a Spaces bucket means that the bucket can be deleted without the additional check that it is empty. This risks important data being accidentally deleted by a bucket removal process.
",Multiple(Rego),NaN,DigitalOcean,Medium,NaN,
Trivy,DIG-0007,Spaces buckets should have versioning enabled,"Versioning is a means of keeping multiple variants of an object in the same bucket. You can use the Spaces (S3) Versioning feature to preserve, retrieve, and restore every version of every object stored in your buckets. With versioning you can recover more easily from both unintended user actions and application failures.
",Multiple(Rego),NaN,DigitalOcean,Medium,NaN,https://docs.aws.amazon.com/AmazonS3/latest/userguide/Versioning.html
Trivy,GIT-0002,Ensure plaintext value is not used for GitHub Action Environment Secret.,"For the purposes of security, the contents of the plaintext_value field have been marked as sensitive to Terraform, but this does not hide it from state files. State should be treated as sensitive always.
",Multiple(Rego),NaN,GitHub,High,NaN,"https://registry.terraform.io/providers/integrations/github/latest/docs/resources/actions_environment_secret, https://docs.github.com/en/actions/security-guides/security-hardening-for-github-actions"
Trivy,GIT-0004,GitHub branch protection does not require signed commits.,"GitHub branch protection should be set to require signed commits.

You can do this by setting the <code>require_signed_commits</code> attribute to 'true'.
",Multiple(Rego),NaN,GitHub,High,NaN,"https://registry.terraform.io/providers/integrations/github/latest/docs/resources/branch_protection#require_signed_commits, https://docs.github.com/en/authentication/managing-commit-signature-verification/about-commit-signature-verification, https://docs.github.com/en/repositories/configuring-branches-and-merges-in-your-repository/defining-the-mergeability-of-pull-requests/about-protected-branches#require-signed-commits"
Trivy,GIT-0003,GitHub repository has vulnerability alerts disabled.,"GitHub repository should be set to use vulnerability alerts.

You can do this by setting the <code>vulnerability_alerts</code> attribute to 'true'.
",Multiple(Rego),NaN,GitHub,High,NaN,https://docs.github.com/en/code-security/supply-chain-security/managing-vulnerabilities-in-your-projects-dependencies/about-alerts-for-vulnerable-dependencies
Trivy,GIT-0001,GitHub repository shouldn't be public.,"GitHub repository should be set to be private.

You can do this by either setting <code>private</code> attribute to 'true' or <code>visibility</code> attribute to 'internal' or 'private'.
",Multiple(Rego),NaN,GitHub,Critical,NaN,"https://docs.github.com/en/github/creating-cloning-and-archiving-repositories/about-repository-visibility, https://docs.github.com/en/github/creating-cloning-and-archiving-repositories/about-repository-visibility#about-internal-repositories"
Trivy,GCP-0046,BigQuery datasets should only be accessible within the organisation,"Using 'allAuthenticatedUsers' provides any GCP user - even those outside of your organisation - access to your BigQuery dataset.
",Multiple(Rego),NaN,Google Cloud Platform,Critical,NaN,
Trivy,GCP-0072,Google Compute Network Using Firewall Rule that Allows All Ports,"Firewall rules should not be wide open to all ports. Lock down rules to only required ports.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_firewall#allow
Trivy,GCP-0073,Disable Default Firewall Rules,"Ensures that Google Cloud's default firewall rules are disabled, as they may be overly permissive and pose security risks.
The default network comes with pre-populated firewall rules that allow broad access and should be replaced with more restrictive custom rules.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,"https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_firewall, https://cloud.google.com/firewall/docs/firewalls#more_rules_default_vpc"
Trivy,GCP-0074,Google Compute Network Using Firewall Rule that Allows Large Port Range,"Firewall rules allowing broad port ranges can be risky. Ensure rules are as specific as possible.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_firewall#allow
Trivy,GCP-0034,Disks should be encrypted with customer managed encryption keys,"Using unmanaged keys makes rotation and general management difficult.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,
Trivy,GCP-0037,The encryption key used to encrypt a compute disk has been specified in plaintext.,"Sensitive values such as raw encryption keys should not be included in your Terraform code, and should be stored securely by a secrets manager.
",Multiple(Rego),NaN,Google Cloud Platform,Critical,NaN,https://cloud.google.com/compute/docs/disks/customer-supplied-encryption
Trivy,GCP-0045,Instances should have Shielded VM integrity monitoring enabled,"Integrity monitoring helps you understand and make decisions about the state of your VM instances.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://cloud.google.com/security/shielded-cloud/shielded-vm#integrity-monitoring
Trivy,GCP-0067,Instances should have Shielded VM secure boot enabled,"Secure boot helps ensure that the system only runs authentic software.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://cloud.google.com/security/shielded-cloud/shielded-vm#secure-boot
Trivy,GCP-0041,Instances should have Shielded VM VTPM enabled,"The virtual TPM provides numerous security measures to your VM.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://cloud.google.com/blog/products/identity-security/virtual-trusted-platform-module-for-shielded-vms-security-in-plaintext
Trivy,GCP-0076,Google Compute Subnetwork Logging Disabled,"Flow logs for subnets should be enabled to capture network traffic details for security analysis.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,"https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_subnetwork, https://cloud.google.com/architecture/best-practices-vpc-design#tailor-logging"
Trivy,GCP-0075,Google Compute Subnetwork with Private Google Access Disabled,"Private Google Access allows instances in a subnet to reach Google APIs and services via internal IP, which should be enabled for private networks.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,"https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_subnetwork#private_ip_google_access, https://cloud.google.com/architecture/best-practices-vpc-design#limit-access"
Trivy,GCP-0029,VPC flow logs should be enabled for all subnetworks,"VPC flow logs record information about all traffic, which is a vital tool in reviewing anomalous traffic.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,
Trivy,GCP-0044,Instances should not use the default service account,"The default service account has full project access. Instances should instead be assigned the minimal access they need.
",Multiple(Rego),NaN,Google Cloud Platform,Critical,NaN,
Trivy,GCP-0043,Instances should not have IP forwarding enabled,"Disabling IP forwarding ensures the instance can only receive packets addressed to the instance and can only send packets with a source address of the instance.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,
Trivy,GCP-0070,RDP Access Is Not Restricted,"Firewall rules should restrict RDP (TCP/3389) access to specific IP ranges. Open RDP access can be a security risk.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_firewall
Trivy,GCP-0036,Instances should not override the project setting for OS Login,"OS Login automatically revokes the relevant SSH keys when an IAM user has their access revoked.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0030,Disable project-wide SSH keys for all instances,"Use of project-wide SSH keys means that a compromise of any one of these key pairs can result in all instances being compromised. It is recommended to use instance-level keys.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0035,A firewall rule should not allow unrestricted egress to any IP address.,"Opening up ports to connect out to the public internet is generally to be avoided. You should restrict access to IP addresses or ranges that are explicitly required where possible.
",Multiple(Rego),NaN,Google Cloud Platform,Critical,NaN,https://cloud.google.com/vpc/docs/using-firewalls
Trivy,GCP-0027,A firewall rule should not allow unrestricted ingress from any IP address.,"Opening up ports to allow connections from the public internet is generally to be avoided. You should restrict access to IP addresses or ranges that are explicitly required where possible.
",Multiple(Rego),NaN,Google Cloud Platform,Critical,NaN,https://cloud.google.com/vpc/docs/using-firewalls
Trivy,GCP-0031,Instances should not have public IP addresses,"Instances should not be publicly exposed to the internet
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://cloud.google.com/compute/docs/ip-addresses#externaladdresses
Trivy,GCP-0032,Disable serial port connectivity for all instances,"When serial port access is enabled, the access is not governed by network security rules meaning the port can be exposed publicly.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0042,OS Login should be enabled at project level,"OS Login automatically revokes the relevant SSH keys when an IAM user has their access revoked.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0071,SSH Access Is Not Restricted,"Firewall rules should restrict SSH (TCP/22) access to specific IPs. Open SSH can be a security risk.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_firewall
Trivy,GCP-0039,SSL policies should enforce secure versions of TLS,"TLS versions prior to 1.2 are outdated and insecure. You should use 1.2 as aminimum version.
",Multiple(Rego),NaN,Google Cloud Platform,Critical,NaN,
Trivy,GCP-0033,VM disks should be encrypted with Customer Supplied Encryption Keys,"Using unmanaged keys makes rotation and general management difficult.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,
Trivy,GCP-0013,Cloud DNS should use DNSSEC,"DNSSEC authenticates DNS responses, preventing MITM attacks and impersonation.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0012,Zone signing should not use RSA SHA1,"RSA SHA1 is a weaker algorithm than SHA2-based algorithms such as RSA SHA256/512
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0063,Kubernetes should have 'Automatic repair' enabled,"Automatic repair will monitor nodes and attempt repair when a node fails multiple subsequent health checks
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,
Trivy,GCP-0058,Kubernetes should have 'Automatic upgrade' enabled,"Automatic updates keep nodes updated with the latest cluster master version.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,
Trivy,GCP-0049,Clusters should have IP aliasing enabled,"IP aliasing allows the reuse of public IPs internally, removing the need for a NAT gateway.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,
Trivy,GCP-0061,Master authorized networks should be configured on GKE clusters,"Enabling authorized networks means you can restrict master access to a fixed set of CIDR ranges
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,
Trivy,GCP-0056,Network Policy should be enabled on GKE clusters,"Enabling a network policy allows the segregation of network traffic by namespace
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0059,Clusters should be set to private,"Enabling private nodes on a cluster ensures the nodes are only available internally as they will only be assigned internal addresses.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0060,Stackdriver Logging should be enabled,"StackDriver logging provides a useful interface to all of stdout/stderr for each container and should be enabled for moitoring, debugging, etc.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,
Trivy,GCP-0052,Stackdriver Monitoring should be enabled,"StackDriver monitoring aggregates logs, events, and metrics from your Kubernetes environment on GKE to help you understand your application's behavior in production.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,
Trivy,GCP-0048,Legacy metadata endpoints enabled.,"The Compute Engine instance metadata server exposes legacy v0.1 and v1beta1 endpoints, which do not enforce metadata query headers.

This is a feature in the v1 APIs that makes it more difficult for a potential attacker to retrieve instance metadata.

Unless specifically required, we recommend you disable these legacy APIs.

When setting the <code>metadata</code> block, the default value for <code>disable-legacy-endpoints</code> is set to true, they should not be explicitly enabled.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://cloud.google.com/kubernetes-engine/docs/how-to/hardening-your-cluster#protect_node_metadata_default_for_112
Trivy,GCP-0057,Node metadata value disables metadata concealment.,"In provider versions prior to 4:
The attribute <code>workload_metadata_config.node_metadata</code> configures how node metadata is exposed to workloads. It should be set to <code>SECURE</code> to limit metadata exposure, or <code>GKE_METADATA_SERVER</code> if Workload Identity is enabled.

Starting with provider version 4:
The attribute <code>node_metadata</code> has been removed. Instead, <code>workload_metadata_configuration.mode</code> controls node metadata exposure. When Workload Identity is enabled, it should be set to <code>GKE_METADATA</code> to prevent unnecessary exposure of the metadata API to workloads.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://cloud.google.com/kubernetes-engine/docs/how-to/protecting-cluster-metadata#create-concealed
Trivy,GCP-0054,Ensure Container-Optimized OS (cos) is used for Kubernetes Engine Clusters Node image,"GKE supports several OS image types but COS is the recommended OS image to use on cluster nodes for enhanced security
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,
Trivy,GCP-0055,Shielded GKE nodes not enabled.,"CIS GKE Benchmark Recommendation: 6.5.5. Ensure Shielded GKE Nodes are Enabled

Shielded GKE Nodes provide strong, verifiable node identity and integrity to increase the security of GKE nodes and should be enabled on all GKE clusters.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://cloud.google.com/kubernetes-engine/docs/how-to/hardening-your-cluster#shielded_nodes
Trivy,GCP-0064,Legacy client authentication methods utilized.,"It is recommended to use Service Accounts and OAuth as authentication methods for accessing the master in the container cluster.

Basic authentication should be disabled by explicitly unsetting the <code>username</code> and <code>password</code> on the <code>master_auth</code> block.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://cloud.google.com/kubernetes-engine/docs/how-to/hardening-your-cluster#restrict_authn_methods
Trivy,GCP-0053,GKE Control Plane should not be publicly accessible,"The GKE control plane is exposed to the public internet by default.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,
Trivy,GCP-0051,Clusters should be configured with Labels,"Labels make it easier to manage assets and differentiate between clusters and environments, allowing the mapping of computational resources to the wider organisational structure.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,
Trivy,GCP-0062,Legacy ABAC permissions are enabled.,"You should disable Attribute-Based Access Control (ABAC), and instead use Role-Based Access Control (RBAC) in GKE.

RBAC has significant security advantages and is now stable in Kubernetes, so it’s time to disable ABAC.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://cloud.google.com/kubernetes-engine/docs/how-to/hardening-your-cluster#leave_abac_disabled_default_for_110
Trivy,GCP-0050,Checks for service account defined for GKE nodes,"You should create and use a minimally privileged service account to run your GKE cluster instead of using the Compute Engine default service account.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://cloud.google.com/kubernetes-engine/docs/how-to/hardening-your-cluster#use_least_privilege_sa
Trivy,GCP-0079,IAM Audit Not Properly Configured,"IAM Audit Logging should be configured for all services and the appropriate log types to track changes and accesses.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,"https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/google_project_iam#google_project_iam_audit_config, https://cloud.google.com/blog/products/management-tools/best-practices-for-working-with-google-cloud-audit-logging, https://cloud.google.com/logging/docs/audit"
Trivy,GCP-0068,A configuration for an external workload identity pool provider should have conditions set,"In GitHub Actions, one can authenticate to Google Cloud by setting values for workload_identity_provider and service_account and requesting a short-lived OIDC token which is then used to execute commands as that Service Account. If you don't specify a condition in the workload identity provider pool configuration, then any GitHub Action can assume this role and act as that Service Account.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://www.revblock.dev/exploiting-misconfigured-google-cloud-service-accounts-from-github-actions/
Trivy,GCP-0010,Default network should not be created at project level,"The default network which is provided for a project contains multiple insecure firewall rules which allow ingress to the project's infrastructure. Creation of this network should therefore be disabled.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,
Trivy,GCP-0004,Roles should not be assigned to default service accounts,"Default service accounts should not be used - consider creating specialised service accounts for individual purposes.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0005,Users should not be granted service account access at the folder level,"Users with service account access at folder level can impersonate any service account. Instead, they should be given access to particular service accounts as required.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://cloud.google.com/iam/docs/impersonating-service-accounts
Trivy,GCP-0008,Roles should not be assigned to default service accounts,"Default service accounts should not be used - consider creating specialised service accounts for individual purposes.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0009,Users should not be granted service account access at the organization level,"Users with service account access at organization level can impersonate any service account. Instead, they should be given access to particular service accounts as required.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://cloud.google.com/iam/docs/impersonating-service-accounts
Trivy,GCP-0069,Not Proper Email Account In Use,"Service accounts and user accounts used in IAM bindings should follow organization email policies (e.g., no personal emails).
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/google_project_iam#google_project_iam_binding
Trivy,GCP-0007,Service accounts should not have roles assigned with excessive privileges,"Service accounts should have a minimal set of permissions assigned in order to do their job. They should never have excessive access as if compromised, an attacker can escalate privileges and take over the entire account.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://cloud.google.com/iam/docs/understanding-roles
Trivy,GCP-0006,Roles should not be assigned to default service accounts,"Default service accounts should not be used - consider creating specialised service accounts for individual purposes.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,
Trivy,GCP-0011,Users should not be granted service account access at the project level,"Users with service account access at project level can impersonate any service account. Instead, they should be given access to particular service accounts as required.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://cloud.google.com/iam/docs/impersonating-service-accounts
Trivy,GCP-0003,IAM granted directly to user.,"Permissions should not be directly granted to users, you identify roles that contain the appropriate permissions, and then grant those roles to the user.

Granting permissions to users quickly become unwieldy and complex to make large scale changes to remove access to a particular resource.

Permissions should be granted on roles, groups, services accounts instead.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,"https://cloud.google.com/iam/docs/overview#permissions, https://cloud.google.com/resource-manager/reference/rest/v1/projects/setIamPolicy"
Trivy,GCP-0065,KMS keys should be rotated at least every 90 days,"Keys should be rotated on a regular basis to limit exposure if a given key should become compromised.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,
Trivy,GCP-0024,Enable automated backups to recover from data-loss,"Automated backups are not enabled by default. Backups are an easy way to restore data in a corruption or data-loss scenario.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://cloud.google.com/sql/docs/mysql/backup-recovery/backups
Trivy,GCP-0014,Temporary file logging should be enabled for all temporary files.,"Temporary files are not logged by default. To log all temporary files, a value of `0` should set in the `log_temp_files` flag - as all files greater in size than the number of bytes set in this flag will be logged.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://postgresqlco.nf/doc/en/param/log_temp_files/
Trivy,GCP-0015,SSL connections to a SQL database instance should be enforced.,"In-transit data should be encrypted so that if traffic is intercepted data will not be exposed in plaintext to attackers.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://cloud.google.com/sql/docs/mysql/configure-ssl-instance
Trivy,GCP-0026,Disable local_infile setting in MySQL,"Arbitrary files can be read from the system using LOAD_DATA unless this setting is disabled.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://dev.mysql.com/doc/refman/8.0/en/load-data-local-security.html
Trivy,GCP-0023,Contained database authentication should be disabled,"Users with ALTER permissions on users can grant access to a contained database without the knowledge of an administrator
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://docs.microsoft.com/en-us/sql/database-engine/configure-windows/contained-database-authentication-server-configuration-option?view=sql-server-ver15
Trivy,GCP-0019,Cross-database ownership chaining should be disabled,"Cross-database ownership chaining, also known as cross-database chaining, is a security feature of SQL Server that allows users of databases access to other databases besides the one they are currently using.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://docs.microsoft.com/en-us/sql/database-engine/configure-windows/cross-db-ownership-chaining-server-configuration-option?view=sql-server-ver15
Trivy,GCP-0017,Ensure that Cloud SQL Database Instances are not publicly exposed,"Database instances should be configured so that they are not available over the public internet, but to internal compute resources which access them.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://www.cloudconformity.com/knowledge-base/gcp/CloudSQL/publicly-accessible-cloud-sql-instances.html
Trivy,GCP-0025,Ensure that logging of checkpoints is enabled.,"Logging checkpoints provides useful diagnostic data, which can identify performance issues in an application and potential DoS vectors.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://www.postgresql.org/docs/13/runtime-config-logging.html#GUC-LOG-CHECKPOINTS
Trivy,GCP-0016,Ensure that logging of connections is enabled.,"Logging connections provides useful diagnostic data such as session length, which can identify performance issues in an application and potential DoS vectors.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://www.postgresql.org/docs/13/runtime-config-logging.html#GUC-LOG-CONNECTIONS
Trivy,GCP-0022,Ensure that logging of disconnections is enabled.,"Logging disconnections provides useful diagnostic data such as session length, which can identify performance issues in an application and potential DoS vectors.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://www.postgresql.org/docs/13/runtime-config-logging.html#GUC-LOG-DISCONNECTIONS
Trivy,GCP-0018,Ensure that Postgres errors are logged,"Setting the minimum log severity too high will cause errors not to be logged
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,"https://postgresqlco.nf/doc/en/param/log_min_messages/, https://www.postgresql.org/docs/13/runtime-config-logging.html#GUC-LOG-MIN-MESSAGES"
Trivy,GCP-0020,Ensure that logging of lock waits is enabled.,"Lock waits are often an indication of poor performance and often an indicator of a potential denial of service vulnerability, therefore occurrences should be logged for analysis.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://www.postgresql.org/docs/13/runtime-config-logging.html#GUC-LOG-LOCK-WAITS
Trivy,GCP-0021,Ensure that logging of long statements is disabled.,"Logging of statements which could contain sensitive data is not advised, therefore this setting should preclude all statements from being logged.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,https://www.postgresql.org/docs/13/runtime-config-logging.html#GUC-LOG-MIN-DURATION-STATEMENT
Trivy,GCP-0066,Cloud Storage buckets should be encrypted with a customer-managed key.,"Using unmanaged keys makes rotation and general management difficult.
",Multiple(Rego),NaN,Google Cloud Platform,Low,NaN,https://cloud.google.com/storage/docs/encryption/customer-managed-keys
Trivy,GCP-0077,Cloud Storage Bucket Logging Not Enabled,"Cloud Storage bucket access logs should be enabled for audit purposes.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/storage_bucket#log_bucket
Trivy,GCP-0078,Cloud Storage Bucket Versioning Disabled,"Object versioning in Cloud Storage is recommended to protect against accidental or malicious deletions.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/storage_bucket#enabled
Trivy,GCP-0002,Ensure that Cloud Storage buckets have uniform bucket-level access enabled,"When you enable uniform bucket-level access on a bucket, Access Control Lists (ACLs) are disabled, and only bucket-level Identity and Access Management (IAM) permissions grant access to that bucket and the objects it contains. You revoke all access granted by object ACLs and the ability to administrate permissions using bucket ACLs.
",Multiple(Rego),NaN,Google Cloud Platform,Medium,NaN,"https://cloud.google.com/storage/docs/uniform-bucket-level-access, https://jbrojbrojbro.medium.com/you-make-the-rules-with-authentication-controls-for-cloud-storage-53c32543747b"
Trivy,GCP-0001,Ensure that Cloud Storage bucket is not anonymously or publicly accessible.,"Using 'allUsers' or 'allAuthenticatedUsers' as members in an IAM member/binding causes data to be exposed outside of the organisation.
",Multiple(Rego),NaN,Google Cloud Platform,High,NaN,https://jbrojbrojbro.medium.com/you-make-the-rules-with-authentication-controls-for-cloud-storage-53c32543747b
Trivy,KUBE-0002,A network policy should not allow unrestricted egress to any IP address.,You should not expose infrastructure to the public internet except where explicitly required,Multiple(Rego),NaN,Kubernetes,High,NaN,
Trivy,KUBE-0001,A network policy should not allow unrestricted ingress from any IP address.,"Opening up ports to allow connections from the public internet is generally to be avoided. You should restrict access to IP addresses or ranges that are explicitly required where possible.
",Multiple(Rego),NaN,Kubernetes,High,NaN,
Trivy,NIF-0002,Missing description for security group.,"Security groups should include a description for auditing purposes.

Simplifies auditing, debugging, and managing security groups.
",Multiple(Rego),NaN,Nifcloud,Low,NaN,https://pfs.nifcloud.com/help/fw/change.htm
Trivy,NIF-0003,Missing description for security group rule.,"Security group rules should include a description for auditing purposes.

Simplifies auditing, debugging, and managing security groups.
",Multiple(Rego),NaN,Nifcloud,Low,NaN,https://pfs.nifcloud.com/help/fw/rule_new.htm
Trivy,NIF-0004,Missing security group for instance.,"Need to add a security group to your instance.
",Multiple(Rego),NaN,Nifcloud,Critical,NaN,https://pfs.nifcloud.com/help/server/change_fw.htm
Trivy,NIF-0005,The instance has common private network,"When handling sensitive data between servers, please consider using a private LAN to isolate the private side network from the shared network.
",Multiple(Rego),NaN,Nifcloud,Low,NaN,https://pfs.nifcloud.com/service/plan.htm
